snapshot_date,employee_id,department_name,job_title,job_level,city,state,country,manager_id,education_level,salary,tenure_months,is_active
2023-08-31,EMP00391,Sales,Data Engineer,Senior,Bengaluru,Karnataka,India,MGR0003,PhD,1619176.55,66,True
2023-09-30,EMP00391,Sales,Data Engineer,Senior,Bengaluru,Karnataka,India,MGR0003,PhD,1619176.55,67,True
2023-10-31,EMP00391,Sales,Data Engineer,Senior,Bengaluru,Karnataka,India,MGR0003,PhD,1619176.55,68,True
2023-11-30,EMP00391,Sales,Data Engineer,Senior,Bengaluru,Karnataka,India,MGR0003,PhD,1619176.55,69,True
2023-12-31,EMP00391,Sales,Data Engineer,Senior,Bengaluru,Karnataka,India,MGR0003,PhD,1619176.55,70,True
2024-01-31,EMP00391,Sales,Data Engineer,Senior,Bengaluru,Karnataka,India,MGR0003,PhD,1619176.55,71,True
2024-02-29,EMP00391,Sales,Data Engineer,Senior,Bengaluru,Karnataka,India,MGR0003,PhD,1619176.55,72,True
2024-03-31,EMP00391,Sales,Data Engineer,Senior,Bengaluru,Karnataka,India,MGR0003,PhD,1619176.55,73,True
2024-04-30,EMP00391,Sales,Data Engineer,Senior,Bengaluru,Karnataka,India,MGR0003,PhD,1619176.55,74,True
2024-05-31,EMP00391,Sales,Data Engineer,Senior,Bengaluru,Karnataka,India,MGR0003,PhD,1619176.55,75,True
2024-06-30,EMP00391,Sales,Data Engineer,Senior,Bengaluru,Karnataka,India,MGR0003,PhD,1619176.55,76,True
2024-07-31,EMP00391,Sales,Data Engineer,Senior,Bengaluru,Karnataka,India,MGR0003,PhD,1619176.55,77,True
2024-08-31,EMP00391,Sales,Data Engineer,Senior,Bengaluru,Karnataka,India,MGR0003,PhD,1619176.55,78,True
2024-09-30,EMP00391,Sales,Data Engineer,Senior,Bengaluru,Karnataka,India,MGR0003,PhD,1619176.55,79,True
2024-10-31,EMP00391,Sales,Data Engineer,Senior,Bengaluru,Karnataka,India,MGR0003,PhD,1619176.55,80,True
2024-11-30,EMP00391,Sales,Data Engineer,Senior,Bengaluru,Karnataka,India,MGR0003,PhD,1619176.55,81,True
2024-12-31,EMP00391,Sales,Data Engineer,Senior,Bengaluru,Karnataka,India,MGR0003,PhD,1619176.55,82,True
2022-01-31,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,33,True
2022-02-28,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,34,True
2022-03-31,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,35,True
2022-04-30,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,36,True
2022-05-31,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,37,True
2022-06-30,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,38,True
2022-07-31,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,39,True
2022-08-31,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,40,True
2022-09-30,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,41,True
2022-10-31,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,42,True
2022-11-30,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,43,True
2022-12-31,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,44,True
2023-01-31,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,45,True
2023-02-28,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,46,True
2023-03-31,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,47,True
2023-04-30,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,48,True
2023-05-31,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,49,True
2023-06-30,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,50,True
2023-07-31,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,51,True
2023-08-31,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,52,True
2023-09-30,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,53,True
2023-10-31,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,54,True
2023-11-30,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,55,True
2023-12-31,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,56,True
2024-01-31,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,57,True
2024-02-29,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,58,True
2024-03-31,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,59,True
2024-04-30,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,60,True
2024-05-31,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,61,True
2024-06-30,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,62,True
2024-07-31,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,63,True
2024-08-31,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,64,True
2024-09-30,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,65,True
2024-10-31,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,66,True
2024-11-30,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,67,True
2024-12-31,EMP00392,Operations,Legal Associate,Associate,Kolkata,West Bengal,India,MGR0004,Diploma,767865.59,68,True
2022-01-31,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,46,True
2022-02-28,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,47,True
2022-03-31,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,48,True
2022-04-30,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,49,True
2022-05-31,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,50,True
2022-06-30,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,51,True
2022-07-31,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,52,True
2022-08-31,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,53,True
2022-09-30,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,54,True
2022-10-31,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,55,True
2022-11-30,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,56,True
2022-12-31,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,57,True
2023-01-31,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,58,True
2023-02-28,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,59,True
2023-03-31,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,60,True
2023-04-30,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,61,True
2023-05-31,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,62,True
2023-06-30,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,63,True
2023-07-31,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,64,True
2023-08-31,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,65,True
2023-09-30,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,66,True
2023-10-31,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,67,True
2023-11-30,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,68,True
2023-12-31,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,69,True
2024-01-31,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,70,True
2024-02-29,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,71,True
2024-03-31,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,72,True
2024-04-30,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,73,True
2024-05-31,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,74,True
2024-06-30,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,75,True
2024-07-31,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,76,True
2024-08-31,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,77,True
2024-09-30,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,78,True
2024-10-31,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,79,True
2024-11-30,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,80,True
2024-12-31,EMP00393,Legal,Finance Manager,Manager,Pune,Maharashtra,India,MGR0025,Master's Degree,1383747.55,81,True
2022-01-31,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,26,True
2022-02-28,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,27,True
2022-03-31,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,28,True
2022-04-30,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,29,True
2022-05-31,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,30,True
2022-06-30,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,31,True
2022-07-31,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,32,True
2022-08-31,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,33,True
2022-09-30,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,34,True
2022-10-31,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,35,True
2022-11-30,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,36,True
2022-12-31,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,37,True
2023-01-31,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,38,True
2023-02-28,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,39,True
2023-03-31,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,40,True
2023-04-30,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,41,True
2023-05-31,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,42,True
2023-06-30,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,43,True
2023-07-31,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,44,True
2023-08-31,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,45,True
2023-09-30,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,46,True
2023-10-31,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,47,True
2023-11-30,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,48,True
2023-12-31,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,49,True
2024-01-31,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,50,True
2024-02-29,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,51,True
2024-03-31,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,52,True
2024-04-30,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,53,True
2024-05-31,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,54,True
2024-06-30,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,55,True
2024-07-31,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,56,True
2024-08-31,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,57,True
2024-09-30,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,58,True
2024-10-31,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,59,True
2024-11-30,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,60,True
2024-12-31,EMP00394,Legal,Senior Software Engineer,Senior,Chennai,Tamil Nadu,India,MGR0018,Bachelor's Degree,1226062.97,61,True
2022-01-31,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,69,True
2022-02-28,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,70,True
2022-03-31,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,71,True
2022-04-30,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,72,True
2022-05-31,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,73,True
2022-06-30,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,74,True
2022-07-31,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,75,True
2022-08-31,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,76,True
2022-09-30,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,77,True
2022-10-31,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,78,True
2022-11-30,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,79,True
2022-12-31,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,80,True
2023-01-31,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,81,True
2023-02-28,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,82,True
2023-03-31,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,83,True
2023-04-30,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,84,True
2023-05-31,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,85,True
2023-06-30,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,86,True
2023-07-31,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,87,True
2023-08-31,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,88,True
2023-09-30,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,89,True
2023-10-31,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,90,True
2023-11-30,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,91,True
2023-12-31,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,92,True
2024-01-31,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,93,True
2024-02-29,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,94,True
2024-03-31,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,95,True
2024-04-30,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,96,True
2024-05-31,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,97,True
2024-06-30,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,98,True
2024-07-31,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,99,False
2024-08-31,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,100,False
2024-09-30,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,101,False
2024-10-31,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,102,False
2024-11-30,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,103,False
2024-12-31,EMP00395,Human Resources,Operations Manager,Manager,Kolkata,West Bengal,India,MGR0034,Master's Degree,1436789.52,104,False
2022-01-31,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,51,True
2022-02-28,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,52,True
2022-03-31,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,53,True
2022-04-30,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,54,True
2022-05-31,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,55,True
2022-06-30,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,56,True
2022-07-31,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,57,True
2022-08-31,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,58,True
2022-09-30,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,59,True
2022-10-31,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,60,True
2022-11-30,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,61,True
2022-12-31,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,62,True
2023-01-31,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,63,True
2023-02-28,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,64,True
2023-03-31,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,65,True
2023-04-30,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,66,True
2023-05-31,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,67,True
2023-06-30,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,68,True
2023-07-31,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,69,True
2023-08-31,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,70,True
2023-09-30,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,71,True
2023-10-31,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,72,True
2023-11-30,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,73,True
2023-12-31,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,74,True
2024-01-31,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,75,True
2024-02-29,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,76,True
2024-03-31,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,77,True
2024-04-30,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,78,True
2024-05-31,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,79,True
2024-06-30,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,80,True
2024-07-31,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,81,True
2024-08-31,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,82,True
2024-09-30,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,83,True
2024-10-31,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,84,True
2024-11-30,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,85,True
2024-12-31,EMP00396,Data Analytics,Marketing Specialist,Associate,Hyderabad,Telangana,India,MGR0018,PhD,767328.32,86,True
2022-01-31,EMP00397,Operations,Senior Software Engineer,Senior,Bengaluru,Karnataka,India,MGR0012,Bachelor's Degree,1792519.51,65,True
2022-02-28,EMP00397,Operations,Senior Software Engineer,Senior,Bengaluru,Karnataka,India,MGR0012,Bachelor's Degree,1792519.51,66,True
2022-03-31,EMP00397,Operations,Senior Software Engineer,Senior,Bengaluru,Karnataka,India,MGR0012,Bachelor's Degree,1792519.51,67,True
2022-04-30,EMP00397,Operations,Senior Software Engineer,Senior,Bengaluru,Karnataka,India,MGR0012,Bachelor's Degree,1792519.51,68,True
2022-05-31,EMP00397,Operations,Senior Software Engineer,Senior,Bengaluru,Karnataka,India,MGR0012,Bachelor's Degree,1792519.51,69,True
2022-06-30,EMP00397,Operations,Senior Software Engineer,Senior,Bengaluru,Karnataka,India,MGR0012,Bachelor's Degree,1792519.51,70,True
2022-07-31,EMP00397,Operations,Senior Software Engineer,Senior,Bengaluru,Karnataka,India,MGR0012,Bachelor's Degree,1792519.51,71,True
2022-08-31,EMP00397,Operations,Senior Software Engineer,Senior,Bengaluru,Karnataka,India,MGR0012,Bachelor's Degree,1792519.51,72,True
2022-09-30,EMP00397,Operations,Senior Software Engineer,Senior,Bengaluru,Karnataka,India,MGR0012,Bachelor's Degree,1792519.51,73,True
2022-10-31,EMP00397,Operations,Senior Software Engineer,Senior,Bengaluru,Karnataka,India,MGR0012,Bachelor's Degree,1792519.51,74,True
2022-11-30,EMP00397,Operations,Senior Software Engineer,Senior,Bengaluru,Karnataka,India,MGR0012,Bachelor's Degree,1792519.51,75,True
2022-12-31,EMP00397,Operations,Senior Software Engineer,Senior,Bengaluru,Karnataka,India,MGR0012,Bachelor's Degree,1792519.51,76,True
